cours;0.0;0.0;0.0;"(0, 4)";bn:00023310n
alternative;0.0;0.0;0.0;"(58849, 58859)";bn:00096898a
bloc;0.0;0.0;0.0;"(58869, 58872)";bn:00011308n
juste;0.0;0.0;0.0;"(58875, 58879)";bn:00114626r
points;0.0;0.0;0.0;"(58920, 58925)";bn:00026622n
fermer;0.0;0.0;0.0;"(58928, 58933)";bn:00085162v
instruction;0.0;0.0;0.0;"(58937, 58947)";bn:00020945n
classique;0.0;0.0;0.0;"(59123, 59131)";bn:00099753a
est;0.0;0.0;0.0;"(59135, 59137)";bn:00083187v
boucle;0.0;0.0;0.0;"(59139, 59144)";bn:00029423n
condition;0.0;0.0;0.0;"(59159, 59167)";bn:00064921n
est;0.0;0.0;0.0;"(59171, 59173)";bn:00083187v
vraie;0.0;0.0;0.0;"(59175, 59179)";bn:00112146a
continuer;0.0;0.0;0.0;"(59182, 59190)";bn:00085714v
boucle;0.0;0.0;0.0;"(59192, 59197)";bn:00029423n
expression;0.0;0.0;0.0;"(59202, 59211)";bn:00006386n
être;0.0;0.0;0.0;"(59213, 59216)";bn:00083187v
placer;0.0;0.0;0.0;"(59218, 59223)";bn:00090224v
début;0.0;0.0;0.0;"(59228, 59232)";bn:00009633n
boucle;0.0;0.0;0.0;"(59237, 59242)";bn:00029423n
expression;0.0;0.0;0.0;"(59248, 59257)";bn:00006386n
être;0.0;0.0;0.0;"(59259, 59262)";bn:00083187v
fausse;0.0;0.0;0.0;"(59264, 59269)";bn:00102731a
rentrer;0.0;0.0;0.0;"(59280, 59286)";bn:00086301v
boucle;0.0;0.0;0.0;"(59293, 59298)";bn:00029423n
boucle;0.0;0.0;0.0;"(59301, 59306)";bn:00029423n
est;0.0;0.0;0.0;"(59310, 59312)";bn:00083187v
expression;0.0;0.0;0.0;"(59330, 59339)";bn:00006386n
bloc;0.0;0.0;0.0;"(59354, 59357)";bn:00011308n
commande;0.0;0.0;0.0;"(59362, 59369)";bn:00085424v
pouvoir;0.0;0.0;0.0;"(59373, 59379)";bn:13601970v
utiliser;0.0;0.0;0.0;"(59381, 59388)";bn:00082705v
alternative;0.0;0.0;0.0;"(59398, 59408)";bn:00096898a
expression;0.0;0.0;0.0;"(59418, 59427)";bn:00006386n
bloc;0.0;0.0;0.0;"(59443, 59446)";bn:00011308n
commande;0.0;0.0;0.0;"(59451, 59458)";bn:00091194v
est;0.0;0.0;0.0;"(59492, 59494)";bn:00083187v
second;0.0;0.0;0.0;"(59496, 59501)";bn:00095974a
possibilité;0.0;0.0;0.0;"(59503, 59513)";bn:00063739n
cas;0.0;0.0;0.0;"(59521, 59523)";bn:00016401n
commande;0.0;0.0;0.0;"(59525, 59532)";bn:00010260n
bloc;0.0;0.0;0.0;"(59534, 59537)";bn:00011308n
commande;0.0;0.0;0.0;"(59542, 59549)";bn:00091194v
être;0.0;0.0;0.0;"(59551, 59554)";bn:00083187v
exécuter;0.0;0.0;0.0;"(59556, 59563)";bn:00087823v
courir;0.0;0.0;0.0;"(59575, 59580)";bn:00093170v
expression;0.0;0.0;0.0;"(59620, 59629)";bn:00006386n
être;0.0;0.0;0.0;"(59646, 59649)";bn:00083187v
tester;0.0;0.0;0.0;"(59651, 59656)";bn:00094890v
fin;0.0;0.0;0.0;"(59661, 59663)";bn:00030720n
boucle;0.0;0.0;0.0;"(59668, 59673)";bn:00029423n
do;0.0;0.0;0.0;"(59676, 59677)";bn:00014378n
bloc;0.0;0.0;0.0;"(59681, 59684)";bn:00011308n
commande;0.0;0.0;0.0;"(59689, 59696)";bn:00085424v
expression;0.0;0.0;0.0;"(59706, 59715)";bn:00006386n
être;0.0;0.0;0.0;"(59738, 59741)";bn:00158524n
identique;0.0;0.0;0.0;"(59743, 59751)";bn:00104507a
bloc;0.0;0.0;0.0;"(59799, 59802)";bn:00011308n
commande;0.0;0.0;0.0;"(59807, 59814)";bn:00085424v
être;0.0;0.0;0.0;"(59828, 59831)";bn:00083187v
exécuter;0.0;0.0;0.0;"(59833, 59840)";bn:00087823v
premier;0.0;0.0;0.0;"(59844, 59850)";bn:00103006a
entrée;0.0;0.0;0.0;"(59852, 59857)";bn:00031044n
boucle;0.0;0.0;0.0;"(59864, 59869)";bn:00029423n
être;0.0;0.0;0.0;"(59882, 59885)";bn:00083187v
exécuter;0.0;0.0;0.0;"(59887, 59894)";bn:00087823v
début;0.0;0.0;0.0;"(59898, 59902)";bn:00009633n
itération;0.0;0.0;0.0;"(59906, 59914)";bn:00047735n
expression;0.0;0.0;0.0;"(59926, 59935)";bn:00006386n
être;0.0;0.0;0.0;"(59937, 59940)";bn:00083187v
fausse;0.0;0.0;0.0;"(59942, 59947)";bn:00102731a
cas;0.0;0.0;0.0;"(59949, 59951)";bn:00016401n
sortir;0.0;0.0;0.0;"(59953, 59958)";bn:00087845v
boucle;0.0;0.0;0.0;"(59963, 59968)";bn:00029423n
être;0.0;0.0;0.0;"(59981, 59984)";bn:00083187v
exécuter;0.0;0.0;0.0;"(59986, 59993)";bn:00087823v
fin;0.0;0.0;0.0;"(59997, 59999)";bn:00030720n
itération;0.0;0.0;0.0;"(60006, 60014)";bn:00047735n
usage;0.0;0.0;0.0;"(60019, 60023)";bn:00079366n
habituel;0.0;0.0;0.0;"(60025, 60032)";bn:00096299a
boucle;0.0;0.0;0.0;"(60040, 60045)";bn:00029423n
être;0.0;0.0;0.0;"(60047, 60050)";bn:00083187v
placer;0.0;0.0;0.0;"(60055, 60060)";bn:00062730n
état;0.0;0.0;0.0;"(60064, 60067)";bn:00074010n
"état initial";1.0;0.0061823802163833074;1.8702141886845203E-7;"(60064, 60075)";bn:14273153n
initial;0.0;0.0;0.0;"(60069, 60075)";bn:00105119a
condition;0.0;0.0;0.0;"(60087, 60095)";bn:00064921n
sortie;1.0;0.013910355486862442;1.8034208248029302E-6;"(60100, 60105)";bn:00087846v
calcul;0.0;0.0;0.0;"(60116, 60121)";bn:00014694n
effectuer;0.0;0.0;0.0;"(60133, 60141)";bn:00087491v
choses;0.0;0.0;0.0;"(60152, 60157)";bn:00076925n
infini;0.0;0.0;0.0;"(60215, 60220)";bn:00105064a
pouvoir;0.0;0.0;0.0;"(60284, 60290)";bn:00058685n
alternative;0.0;0.0;0.0;"(60309, 60319)";bn:00096898a
bloc;0.0;0.0;0.0;"(60380, 60383)";bn:00011308n
commande;0.0;0.0;0.0;"(60388, 60395)";bn:00085424v
boucle;0.0;0.0;0.0;"(60418, 60423)";bn:00029423n
être;0.0;0.0;0.0;"(60437, 60440)";bn:00158524n
intéressantes;0.0;0.0;0.0;"(60448, 60460)";bn:00105276a
manipulation;0.7260083449235049;0.04482225656877898;6.973227189237997E-6;"(60467, 60478)";bn:00042822n
tableau;0.0;0.0;0.0;"(60483, 60489)";bn:00011012n
résultat;0.0;0.0;0.0;"(60494, 60501)";bn:00021961n
requête;0.0;0.0;0.0;"(60506, 60512)";bn:00006362n
permettre;0.0;0.0;0.0;"(60519, 60527)";bn:00082537v
lister;1.0;0.0061823802163833074;1.0686938221054401E-7;"(60532, 60537)";bn:00008650n
tableaux;0.0;0.0;0.0;"(60539, 60546)";bn:00011012n
disposer;0.0;0.0;0.0;"(60549, 60556)";bn:00082778v
avoir;0.0;0.0;0.0;"(60601, 60605)";bn:00089240v
commande;0.0;0.0;0.0;"(60615, 60622)";bn:00091194v
avoir;0.0;0.0;0.0;"(60649, 60653)";bn:00089240v
key;0.9696969696969697;0.012364760432766615;4.2747752884217605E-7;"(60656, 60658)";bn:15770009n
commande;0.0;0.0;0.0;"(60671, 60678)";bn:00091194v
premier;0.0;0.0;0.0;"(60680, 60686)";bn:00103006a
récupérer;0.0;0.0;0.0;"(60696, 60704)";bn:00085750v
élément;0.0;0.0;0.0;"(60706, 60712)";bn:00021394n
tableau;0.0;0.0;0.0;"(60714, 60720)";bn:00011012n
séquentiellement;1.0;0.013910355486862442;8.415963849080341E-7;"(60733, 60748)";bn:00114819r
valeur;0.0;0.0;0.0;"(60751, 60756)";bn:00029680n
élément;0.0;0.0;0.0;"(60763, 60769)";bn:00021394n
courir;0.0;0.0;0.0;"(60771, 60776)";bn:00093170v
tableau;0.0;0.0;0.0;"(60778, 60784)";bn:00011012n
être;0.0;0.0;0.0;"(60786, 60789)";bn:00083187v
placer;0.0;0.0;0.0;"(60791, 60796)";bn:00090224v
second;0.0;0.0;0.0;"(60811, 60816)";bn:00095974a
être;0.0;0.0;0.0;"(60826, 60829)";bn:00083187v
identique;0.0;0.0;0.0;"(60831, 60839)";bn:00104507a
clé;0.0;0.0;0.0;"(60853, 60855)";bn:00048985n
index;0.0;0.0;0.0;"(60860, 60864)";bn:00035811n
élément;0.0;0.0;0.0;"(60872, 60878)";bn:00021394n
actuel;0.0;0.0;0.0;"(60880, 60885)";bn:00108977a
être;0.0;0.0;0.0;"(60887, 60890)";bn:00083187v
placer;0.0;0.0;0.0;"(60892, 60897)";bn:00090224v
key;0.9696969696969697;0.012364760432766615;4.2747752884217605E-7;"(60905, 60907)";bn:15770009n
attention;0.0;0.0;0.0;"(60910, 60918)";bn:00007020n
modifier;0.0;0.0;0.0;"(60922, 60929)";bn:00090884v
valeur;0.0;0.0;0.0;"(60931, 60936)";bn:00029680n
key;0.9696969696969697;0.012364760432766615;4.2747752884217605E-7;"(60956, 60958)";bn:15770009n
modifier;0.0;0.0;0.0;"(60961, 60968)";bn:00090884v
tableau;0.0;0.0;0.0;"(60970, 60976)";bn:00011012n
boucle;0.0;0.0;0.0;"(60978, 60983)";bn:00029423n
travailler;0.0;0.0;0.0;"(60985, 60994)";bn:00095812v
copie;0.0;0.0;0.0;"(61000, 61004)";bn:00022526n
référence;0.0;0.0;0.0;"(61007, 61015)";bn:00063236n
second;0.0;0.0;0.0;"(61034, 61039)";bn:00095974a
cas;0.0;0.0;0.0;"(61041, 61043)";bn:00016401n
disposer;0.0;0.0;0.0;"(61046, 61053)";bn:00082778v
clé;0.0;0.0;0.0;"(61058, 61060)";bn:00048985n
empêche;0.0;0.0;0.0;"(61070, 61076)";bn:00090033v
assigner;0.0;0.0;0.0;"(61080, 61087)";bn:00082857v
être;0.0;0.0;0.0;"(61089, 61092)";bn:00083187v
élément;0.0;0.0;0.0;"(61098, 61104)";bn:00021394n
courant;0.0;0.0;0.0;"(61106, 61112)";bn:00103325a
remarque;0.0;0.0;0.0;"(61115, 61122)";bn:00020977n
appel;0.0;0.0;0.0;"(61126, 61130)";bn:00005019n
tableau;0.0;0.0;0.0;"(61157, 61163)";bn:00011012n
premier;0.0;0.0;0.0;"(61167, 61173)";bn:00103006a
élément;0.0;0.0;0.0;"(61175, 61181)";bn:00021394n
autres;0.0;0.0;0.0;"(61189, 61194)";bn:00101268a
boucles;0.0;0.0;0.0;"(61196, 61202)";bn:00029423n
utiliser;0.0;0.0;0.0;"(61213, 61220)";bn:00082705v
echo;0.0;0.0;0.0;"(61285, 61288)";bn:00029621n
valeur;0.0;0.0;0.0;"(61291, 61296)";bn:00029680n
courir;0.0;0.0;0.0;"(61326, 61331)";bn:00093170v
avoir;0.0;0.0;0.0;"(61377, 61381)";bn:00089240v
echo;0.0;0.0;0.0;"(61393, 61396)";bn:00029621n
valeur;0.0;0.0;0.0;"(61399, 61404)";bn:00029680n
trois;0.0;0.0;0.0;"(61462, 61466)";bn:00076947n
avoir;0.0;0.0;0.0;"(61506, 61510)";bn:00089240v
break;0.0;0.0;0.0;"(61556, 61560)";bn:00009280n
continuer;0.0;0.0;0.0;"(61562, 61570)";bn:00085714v
instruction;0.0;0.0;0.0;"(61574, 61584)";bn:00020945n
break;0.0;0.0;0.0;"(61588, 61592)";bn:00009280n
permettre;0.0;0.0;0.0;"(61596, 61604)";bn:00082537v
sortir;0.9358288770053476;0.04636785162287481;7.013303207566951E-6;"(61609, 61614)";bn:00059746n
pouvoir;0.0;0.0;0.0;"(61649, 61655)";bn:13601970v
indiquer;0.0;0.0;0.0;"(61657, 61664)";bn:00086679v
structure;0.0;0.0;0.0;"(61672, 61680)";bn:00022071n
souhaiter;0.0;0.0;0.0;"(61682, 61690)";bn:00095805v
sortir;0.0;0.0;0.0;"(61692, 61697)";bn:00087845v
être;0.0;0.0;0.0;"(61699, 61702)";bn:00083187v
instruction;0.0;0.0;0.0;"(61717, 61727)";bn:00020945n
continue;0.0;0.0;0.0;"(61731, 61738)";bn:00085714v
permettre;0.0;0.0;0.0;"(61742, 61750)";bn:00082537v
passer;0.0;0.0;0.0;"(61755, 61760)";bn:00091458v
itération;0.0;0.0;0.0;"(61766, 61774)";bn:00047735n
suivante;0.0;0.0;0.0;"(61776, 61783)";bn:00103172a
attention;0.0;0.0;0.0;"(61786, 61794)";bn:00007020n
boucle;0.0;0.0;0.0;"(61815, 61820)";bn:00029423n
cas;0.0;0.0;0.0;"(61828, 61830)";bn:00016401n
pouvoir;0.0;0.0;0.0;"(61851, 61857)";bn:13601970v
indiquer;0.0;0.0;0.0;"(61859, 61866)";bn:00086679v
continuer;0.0;0.0;0.0;"(61870, 61878)";bn:00085714v
structure;0.0;0.0;0.0;"(61883, 61891)";bn:00022071n
relancer;0.9949238578680203;0.04327666151468315;6.545749660395821E-6;"(61902, 61909)";bn:00083789v
être;0.0;0.0;0.0;"(61934, 61937)";bn:00083187v
équivalent;0.0;0.0;0.0;"(61939, 61948)";bn:00031337n
série;0.0;0.0;0.0;"(61952, 61956)";bn:00070609n
permettre;0.0;0.0;0.0;"(61964, 61972)";bn:00082537v
comparer;0.0;0.0;0.0;"(61977, 61984)";bn:00085450v
grand;0.0;0.0;0.0;"(61991, 61995)";bn:00111630a
nombre;0.0;0.0;0.0;"(61997, 62002)";bn:00058285n
valeurs;0.0;0.0;0.0;"(62007, 62013)";bn:00029680n
break;0.0;0.0;0.0;"(62057, 62061)";bn:00009280n
break;0.0;0.0;0.0;"(62092, 62096)";bn:00009280n
break;0.0;0.0;0.0;"(62127, 62131)";bn:00009280n
être;0.0;0.0;0.0;"(62152, 62155)";bn:00083187v
inférieur;0.0;0.0;0.0;"(62157, 62165)";bn:00105056a
supérieur;0.0;0.0;0.0;"(62171, 62179)";bn:00111465a
arrête;0.0;0.0;0.0;"(62199, 62204)";bn:00084710v
premier;0.0;0.0;0.0;"(62208, 62214)";bn:00103006a
expression;0.0;0.0;0.0;"(62216, 62225)";bn:00006386n
vraie;0.0;0.0;0.0;"(62233, 62237)";bn:00112146a
exécuter;0.0;0.0;0.0;"(62239, 62246)";bn:00087823v
code;0.8333333333333334;0.03709428129829984;6.4121629326326404E-6;"(62248, 62251)";bn:00084976v
suivre;0.0;0.0;0.0;"(62253, 62258)";bn:00088421v
ordre;0.0;0.0;0.0;"(62267, 62271)";bn:00059303n
indiqué;0.0;0.0;0.0;"(62273, 62279)";bn:00086679v
premier;0.0;0.0;0.0;"(62290, 62296)";bn:00103006a
instruction;0.0;0.0;0.0;"(62298, 62308)";bn:00020945n
avoir;0.0;0.0;0.0;"(62326, 62330)";bn:00089240v
break;0.0;0.0;0.0;"(62335, 62339)";bn:00009280n
fin;0.0;0.0;0.0;"(62355, 62357)";bn:00030720n
être;0.0;0.0;0.0;"(62366, 62369)";bn:00083187v
exécuté;0.0;0.0;0.0;"(62371, 62377)";bn:00087823v
exemple;0.0;0.0;0.0;"(62387, 62393)";bn:00032100n
suivant;0.0;0.0;0.0;"(62395, 62401)";bn:00103172a
valoir;0.0;0.0;0.0;"(62407, 62412)";bn:13601354v
être;0.0;0.0;0.0;"(62423, 62426)";bn:00083187v
devoir;0.0;0.0;0.0;"(62553, 62558)";bn:00029239n
intervenir;0.0;0.0;0.0;"(62560, 62569)";bn:00089817v
dernier;0.0;0.0;0.0;"(62574, 62580)";bn:00105773a
intérêt;0.0;0.0;0.0;"(62587, 62593)";bn:00047080n
pouvoir;0.0;0.0;0.0;"(62596, 62602)";bn:00058685n
alternative;0.0;0.0;0.0;"(62621, 62631)";bn:00096898a
courir;0.0;0.0;0.0;"(62669, 62674)";bn:00093170v
break;0.0;0.0;0.0;"(62747, 62751)";bn:00009280n
break;0.0;0.0;0.0;"(62782, 62786)";bn:00009280n
autres;0.0;0.0;0.0;"(62814, 62819)";bn:00101268a
langages;0.0;0.0;0.0;"(62821, 62828)";bn:00049910n
fonction;0.0;0.0;0.0;"(62848, 62855)";bn:00036821n
instruction;0.0;0.0;0.0;"(62857, 62867)";bn:00020945n
dans;0.0;0.0;0.0;"(62870, 62873)";bn:00734893n
fonction;0.0;0.0;0.0;"(62875, 62882)";bn:00036821n
servir;0.0;0.0;0.0;"(62892, 62897)";bn:00089309v
sortir;0.0;0.0;0.0;"(62901, 62906)";bn:00087845v
retourner;0.0;0.0;0.0;"(62922, 62930)";bn:00089884v
valeur;0.0;0.0;0.0;"(62932, 62937)";bn:00029680n
sortir;0.0;0.0;0.0;"(62953, 62958)";bn:00087845v
attention;0.0;0.0;0.0;"(62973, 62981)";bn:00007020n
inclure;0.0;0.0;0.0;"(62995, 63001)";bn:00089662v
type;0.0;0.0;0.0;"(63040, 63043)";bn:00016413n
considérer;0.0;0.0;0.0;"(63053, 63062)";bn:00085650v
sortir;0.0;0.0;0.0;"(63070, 63075)";bn:00087845v
fonction;0.0;0.0;0.0;"(63080, 63087)";bn:00036821n
sortir;0.0;0.0;0.0;"(63113, 63118)";bn:00087845v
fonction;0.0;0.0;0.0;"(63130, 63137)";bn:00036821n
avoir;0.0;0.0;0.0;"(63149, 63153)";bn:00089240v
être;0.0;0.0;0.0;"(63155, 63158)";bn:00083187v
inclus;0.0;0.0;0.0;"(63160, 63165)";bn:00089662v
être;0.0;0.0;0.0;"(63177, 63180)";bn:00158524n
élément;0.0;0.0;0.0;"(63182, 63188)";bn:00021394n
fonction;0.0;0.0;0.0;"(63198, 63205)";bn:00036821n
avoir;0.0;0.0;0.0;"(63207, 63211)";bn:00089240v
besoin;0.0;0.0;0.0;"(63213, 63218)";bn:00057164n
utiliser;0.0;0.0;0.0;"(63222, 63229)";bn:00082705v
inclure;0.0;0.0;0.0;"(63296, 63302)";bn:00089662v
actuel;0.0;0.0;0.0;"(63316, 63321)";bn:00108977a
exécuter;0.0;0.0;0.0;"(63323, 63330)";bn:00087823v
être;0.0;0.0;0.0;"(63345, 63348)";bn:00083187v
identiques;0.0;0.0;0.0;"(63350, 63359)";bn:00104507a
fonctionnement;0.0;0.0;0.0;"(63366, 63379)";bn:00036838n
traitement;0.0;0.0;0.0;"(63395, 63404)";bn:00047235n
erreurs;0.0;0.0;0.0;"(63406, 63412)";bn:00031485n
produire;0.0;0.0;0.0;"(63423, 63430)";bn:00086013v
warning;0.7903225806451613;0.021638330757341576;1.309149932079164E-6;"(63434, 63440)";bn:00623602n
continuer;0.0;0.0;0.0;"(63453, 63461)";bn:00085714v
exécuter;0.0;0.0;0.0;"(63479, 63486)";bn:00087823v
produire;0.0;0.0;0.0;"(63503, 63510)";bn:00086013v
erreur;0.0;0.0;0.0;"(63514, 63519)";bn:00031485n
"erreur fatale";0.0;0.0;0.0;"(63514, 63526)";bn:14469782n
fatale;0.0;0.0;0.0;"(63521, 63526)";bn:00102827a
exécution;0.0;0.0;0.0;"(63533, 63541)";bn:00019966n
arrête;0.0;0.0;0.0;"(63545, 63550)";bn:00084710v
être;0.0;0.0;0.0;"(63570, 63573)";bn:00083187v
élément;0.0;0.0;0.0;"(63575, 63581)";bn:00021394n
fonction;0.0;0.0;0.0;"(63591, 63598)";bn:00036821n
avoir;0.0;0.0;0.0;"(63600, 63604)";bn:00089240v
besoin;0.0;0.0;0.0;"(63606, 63611)";bn:00057164n
utiliser;0.0;0.0;0.0;"(63615, 63622)";bn:00082705v
ressembler;0.0;0.0;0.0;"(63671, 63680)";bn:00092876v
différence;0.0;0.0;0.0;"(63699, 63708)";bn:00027022n
arrive;0.0;0.0;0.0;"(63717, 63722)";bn:00083286v
être;0.0;0.0;0.0;"(63733, 63736)";bn:00083187v
inclure;0.0;0.0;0.0;"(63738, 63744)";bn:00089662v
seule;0.0;0.0;0.0;"(63746, 63750)";bn:00096872a
apparaître;0.0;0.0;0.0;"(63782, 63791)";bn:00082691v
instruction;0.0;0.0;0.0;"(63814, 63824)";bn:00020945n
être;0.0;0.0;0.0;"(63826, 63829)";bn:00083187v
courir;0.0;0.0;0.0;"(63851, 63856)";bn:00093170v
fonction;0.0;0.0;0.0;"(63890, 63897)";bn:00036821n
fonction;0.0;0.0;0.0;"(63932, 63939)";bn:00036821n
bloc;0.0;0.0;0.0;"(63991, 63994)";bn:00011308n
commande;0.0;0.0;0.0;"(63999, 64006)";bn:00010260n
fonction;0.0;0.0;0.0;"(64025, 64032)";bn:00036821n
besoin;0.0;0.0;0.0;"(64038, 64043)";bn:00057164n
être;0.0;0.0;0.0;"(64047, 64050)";bn:00083187v
déclarer;0.0;0.0;0.0;"(64052, 64059)";bn:00082638v
avant;0.0;0.0;0.0;"(64061, 64065)";bn:00114512r
être;0.0;0.0;0.0;"(64069, 64072)";bn:00083187v
utiliser;0.0;0.0;0.0;"(64074, 64081)";bn:00082705v
vouloir;0.0;0.0;0.0;"(64089, 64095)";bn:00086682v
rester;0.0;0.0;0.0;"(64097, 64102)";bn:00085719v
compatible;0.0;0.0;0.0;"(64104, 64113)";bn:00100126a
moment;0.0;0.0;0.0;"(64127, 64132)";bn:00010728n
apparaître;0.0;0.0;0.0;"(64142, 64151)";bn:00082691v
dans;0.0;0.0;0.0;"(64153, 64156)";bn:00734893n
avoir;0.0;0.0;0.0;"(64166, 64170)";bn:00089240v
fonction;0.0;0.0;0.0;"(64189, 64196)";bn:00036821n
être;0.0;0.0;0.0;"(64198, 64201)";bn:00083187v
est;0.0;0.0;0.0;"(64221, 64223)";bn:00083187v
dire;0.0;0.0;0.0;"(64227, 64230)";bn:00093287v
déclarer;0.0;0.0;0.0;"(64232, 64239)";bn:00082638v
fonction;0.0;0.0;0.0;"(64250, 64257)";bn:00036821n
être;0.0;0.0;0.0;"(64259, 64262)";bn:00083187v
déclarer;0.0;0.0;0.0;"(64264, 64271)";bn:00082638v
autre;0.0;0.0;0.0;"(64278, 64282)";bn:00101268a
fonction;0.0;0.0;0.0;"(64284, 64291)";bn:00036821n
cas;0.0;0.0;0.0;"(64307, 64309)";bn:00016401n
être;0.0;0.0;0.0;"(64311, 64314)";bn:00083187v
inconnue;0.0;0.0;0.0;"(64316, 64323)";bn:00112923a
reste;0.0;0.0;0.0;"(64325, 64329)";bn:00008047n
condition;0.0;0.0;0.0;"(64336, 64344)";bn:00064921n
est;0.0;0.0;0.0;"(64351, 64353)";bn:00083187v
vraie;0.0;0.0;0.0;"(64355, 64359)";bn:00112146a
second;0.0;0.0;0.0;"(64367, 64372)";bn:00095974a
cas;0.0;0.0;0.0;"(64374, 64376)";bn:00016401n
être;0.0;0.0;0.0;"(64378, 64381)";bn:00083187v
connaître;0.0;0.0;0.0;"(64383, 64391)";bn:00082272v
premier;0.0;0.0;0.0;"(64393, 64399)";bn:00103006a
fonction;0.0;0.0;0.0;"(64401, 64408)";bn:00036821n
être;0.0;0.0;0.0;"(64410, 64413)";bn:00083187v
exemple;0.0;0.0;0.0;"(64425, 64431)";bn:00032100n
tirer;0.0;0.0;0.0;"(64433, 64437)";bn:00083567v
manuel;0.0;0.0;0.0;"(64439, 64444)";bn:00106403a
cas;0.0;0.0;0.0;"(64460, 64462)";bn:00016401n
appeler;0.0;0.0;0.0;"(64499, 64505)";bn:00084386v
foo;0.0;0.0;0.0;"(64507, 64509)";bn:00240787n
ici;0.0;0.0;0.0;"(64513, 64515)";bn:00115641r
fonction;0.0;0.0;0.0;"(64518, 64525)";bn:00036821n
pouvoir;0.0;0.0;0.0;"(64541, 64547)";bn:13601970v
utiliser;0.0;0.0;0.0;"(64549, 64556)";bn:00082705v
bar;0.0;0.0;0.0;"(64558, 64560)";bn:00008462n
bar;0.0;0.0;0.0;"(64567, 64569)";bn:00008462n
if;0.0;0.0;0.0;"(64574, 64575)";bn:00039869n
foo;0.0;0.0;0.0;"(64599, 64601)";bn:00240787n
echo;0.0;0.0;0.0;"(64608, 64611)";bn:00029621n
programme;0.0;0.0;0.0;"(64626, 64634)";bn:00023295n
est;0.0;0.0;0.0;"(64638, 64640)";bn:00083187v
passer;0.0;0.0;0.0;"(64642, 64647)";bn:00091458v
ici;0.0;0.0;0.0;"(64649, 64651)";bn:00115641r
pouvoir;0.0;0.0;0.0;"(64676, 64682)";bn:13601970v
appeler;0.0;0.0;0.0;"(64684, 64690)";bn:00084386v
foo;0.0;0.0;0.0;"(64692, 64694)";bn:00240787n
être;0.0;0.0;0.0;"(64707, 64710)";bn:00083187v
vrai;0.0;0.0;0.0;"(64712, 64715)";bn:00112146a
if;0.0;0.0;0.0;"(64720, 64721)";bn:00039869n
foo;0.0;0.0;0.0;"(64734, 64736)";bn:00240787n
bar;0.0;0.0;0.0;"(64750, 64752)";bn:00008462n
echo;0.0;0.0;0.0;"(64758, 64761)";bn:00029621n
programme;0.0;0.0;0.0;"(64783, 64791)";bn:00023295n
second;0.0;0.0;0.0;"(64805, 64810)";bn:00095974a
cas;0.0;0.0;0.0;"(64812, 64814)";bn:00016401n
foo;0.0;0.0;0.0;"(64827, 64829)";bn:00240787n
function;1.0;0.001589825119236884;1.90577308981314E-8;"(64835, 64842)";bn:02870565n
bar;0.0;0.0;0.0;"(64844, 64846)";bn:00008462n
echo;0.0;0.0;0.0;"(64852, 64855)";bn:00029621n
existe;1.0;0.011128775834658187;1.6008493954430373E-6;"(64863, 64868)";bn:00083184v
foo;0.0;0.0;0.0;"(64870, 64872)";bn:00240787n
est;0.0;0.0;0.0;"(64878, 64880)";bn:00083187v
appelé;0.0;0.0;0.0;"(64882, 64887)";bn:00084386v
impossible;0.9488817891373802;0.04292527821939587;2.8300730383725126E-5;"(64901, 64910)";bn:00104687a
appeler;0.0;0.0;0.0;"(64914, 64920)";bn:00084386v
bar;0.0;0.0;0.0;"(64922, 64924)";bn:00008462n
existe;1.0;0.011128775834658187;1.6008493954430373E-6;"(64930, 64935)";bn:00083184v
foo;0.0;0.0;0.0;"(64945, 64947)";bn:00240787n
maintenant;0.0;0.0;0.0;"(64955, 64964)";bn:00114424r
pouvoir;0.0;0.0;0.0;"(64967, 64973)";bn:13601970v
appeler;0.0;0.0;0.0;"(64975, 64981)";bn:00084386v
bar;0.0;0.0;0.0;"(64983, 64985)";bn:00008462n
utilisation;0.0;0.0;0.0;"(64992, 65002)";bn:00030627n
foo;0.0;0.0;0.0;"(65007, 65009)";bn:00240787n
rendre;0.0;0.0;0.0;"(65017, 65022)";bn:00092791v
accessible;0.0;0.0;0.0;"(65024, 65033)";bn:00103574a
bar;0.0;0.0;0.0;"(65039, 65041)";bn:00008462n
argument;0.0;0.0;0.0;"(65050, 65057)";bn:00005600n
pouvoir;0.0;0.0;0.0;"(65059, 65065)";bn:13601970v
passer;0.0;0.0;0.0;"(65067, 65072)";bn:00091458v
arguments;0.0;0.0;0.0;"(65076, 65084)";bn:00005600n
souhaiter;0.0;0.0;0.0;"(65086, 65094)";bn:00095805v
fonction;0.0;0.0;0.0;"(65098, 65105)";bn:00036821n
types;0.0;0.0;0.0;"(65115, 65119)";bn:00016413n
argument;0.0;0.0;0.0;"(65122, 65129)";bn:00005600n
courir;0.0;0.0;0.0;"(65141, 65146)";bn:00093170v
être;0.0;0.0;0.0;"(65178, 65181)";bn:00083187v
séparer;0.0;0.0;0.0;"(65183, 65189)";bn:00087099v
virgules;0.0;0.0;0.0;"(65195, 65202)";bn:00025705n
défaut;0.0;0.0;0.0;"(65209, 65214)";bn:00011197n
être;0.0;0.0;0.0;"(65216, 65219)";bn:00083187v
passer;0.0;0.0;0.0;"(65221, 65226)";bn:00091458v
copie;0.0;0.0;0.0;"(65232, 65236)";bn:00022526n
