département;0.0;0.0;0.0;"(0, 10)";bn:00026309n
document;0.0;0.0;0.0;"(54660, 54667)";bn:00028015n
avoir;0.0;0.0;0.0;"(54669, 54673)";bn:00089240v
être;0.0;0.0;0.0;"(54675, 54678)";bn:00083187v
modifier;0.0;0.0;0.0;"(54680, 54687)";bn:00090884v
dernière;0.0;0.0;0.0;"(54694, 54701)";bn:00105773a
mois;0.0;0.0;0.0;"(54714, 54717)";bn:00014710n
jour;0.0;0.0;0.0;"(54738, 54741)";bn:00000086n
méthode;0.0;0.0;0.0;"(54759, 54765)";bn:00054625n
applique;0.0;0.0;0.0;"(54778, 54785)";bn:00084595v
objet;0.0;0.0;0.0;"(54789, 54793)";bn:00058442n
caractère;0.0;0.0;0.0;"(54805, 54813)";bn:00017748n
renvoyer;0.0;0.0;0.0;"(54815, 54822)";bn:00088506v
caractère;0.0;0.0;0.0;"(54824, 54832)";bn:00017748n
indiquer;0.0;0.0;0.0;"(54845, 54852)";bn:00086679v
commencer;0.0;0.0;0.0;"(54878, 54886)";bn:00083342v
autre;0.0;0.0;0.0;"(54905, 54909)";bn:00101268a
possibilité;0.0;0.0;0.0;"(54911, 54921)";bn:00063739n
être;0.0;0.0;0.0;"(54923, 54926)";bn:00083187v
méthode;0.0;0.0;0.0;"(54939, 54945)";bn:00054625n
pouvoir;0.8571428571428571;0.01415929203539823;2.01406860488321E-6;"(54980, 54986)";bn:00084451v
produire;0.0;0.0;0.0;"(54988, 54995)";bn:00086013v
balise;0.0;0.0;0.0;"(54997, 55002)";bn:00947370n
exemple;0.0;0.0;0.0;"(55005, 55011)";bn:00032100n
être;0.0;0.0;0.0;"(55021, 55024)";bn:00083187v
interpréter;0.0;0.0;0.0;"(55026, 55036)";bn:00089840v
recommander;0.0;0.0;0.0;"(55063, 55073)";bn:00082418v
agit;0.0;0.0;0.0;"(55097, 55100)";bn:00082285v
script;0.0;0.0;0.0;"(55107, 55112)";bn:00012062n
simple;0.0;0.0;0.0;"(55114, 55119)";bn:00110649a
montrer;0.0;0.0;0.0;"(55121, 55127)";bn:00086557v
variables;0.0;0.0;0.0;"(55164, 55172)";bn:00079582n
email;0.0;0.0;0.0;"(55174, 55178)";bn:02499134n
sujet;0.0;0.0;0.0;"(55181, 55185)";bn:00022157n
message;0.0;0.0;0.0;"(55187, 55193)";bn:00054523n
correspondre;0.0;0.0;0.0;"(55195, 55206)";bn:00082477v
caractères;0.0;0.0;0.0;"(55220, 55229)";bn:00017748n
propriété;0.0;0.0;0.0;"(55232, 55240)";bn:00064752n
location;0.0;0.0;0.0;"(55242, 55249)";bn:00067131n
servir;0.0;0.0;0.0;"(55269, 55274)";bn:00089309v
rediriger;1.0;0.02654867256637168;4.720473292695024E-6;"(55278, 55286)";bn:00082505v
fenêtre;0.0;0.0;0.0;"(55288, 55294)";bn:00081285n
nouvelle;0.0;0.0;0.0;"(55301, 55308)";bn:00107267a
"nouvelle adresse";1.0;0.0017699115044247787;2.097988130086677E-8;"(55301, 55316)";bn:15039189n
adresse;0.0;0.0;0.0;"(55310, 55316)";bn:00074600n
faire;0.0;0.0;0.0;"(55341, 55345)";bn:00087107v
appel;0.0;0.0;0.0;"(55347, 55351)";bn:00005019n
client;0.0;0.0;0.0;"(55353, 55358)";bn:00019763n
fournir;0.0;0.0;0.0;"(55368, 55374)";bn:00088643v
destinataire;0.0;0.0;0.0;"(55376, 55387)";bn:00001310n
adresse;0.0;0.0;0.0;"(55390, 55396)";bn:00074600n
sujet;0.0;0.0;0.0;"(55400, 55404)";bn:00022157n
sujet;0.0;0.0;0.0;"(55407, 55411)";bn:00022157n
message;0.0;0.0;0.0;"(55429, 55435)";bn:00054523n
être;0.0;0.0;0.0;"(55449, 55452)";bn:00083187v
fournir;0.0;0.0;0.0;"(55454, 55460)";bn:00088643v
l’internaute;1.0;0.03185840707964602;6.797481541480834E-6;"(55466, 55477)";bn:04775411n
boîte;0.0;0.0;0.0;"(55489, 55493)";bn:00012524n
dialogue;0.0;0.0;0.0;"(55498, 55505)";bn:00026835n
fonction;0.0;0.0;0.0;"(55508, 55515)";bn:00036821n
prompt;1.0;0.02654867256637168;6.2939643902600315E-6;"(55517, 55522)";bn:00111415a
recommander;0.0;0.0;0.0;"(55573, 55583)";bn:00082418v
adresse;0.0;0.0;0.0;"(55592, 55598)";bn:00074600n
prompt;1.0;0.02654867256637168;6.2939643902600315E-6;"(55601, 55606)";bn:00111415a
ami;0.0;0.0;0.0;"(55619, 55621)";bn:00036538n
sujet;0.0;0.0;0.0;"(55639, 55643)";bn:00022157n
centre;0.0;0.0;0.0;"(55658, 55663)";bn:00017121n
"centre de formation";1.0;0.008849557522123894;5.244970325216693E-7;"(55658, 55676)";bn:04925858n
formation;0.0;0.0;0.0;"(55668, 55676)";bn:00041853n
technologies;0.0;0.0;0.0;"(55678, 55689)";bn:00354660n
message;0.0;0.0;0.0;"(55697, 55703)";bn:00054523n
être;0.0;0.0;0.0;"(55716, 55719)";bn:00083187v
centre;0.0;0.0;0.0;"(55721, 55726)";bn:00017121n
"centre de formation";1.0;0.008849557522123894;5.244970325216693E-7;"(55721, 55739)";bn:04925858n
formation;0.0;0.0;0.0;"(55731, 55739)";bn:00041853n
cherchez;0.0;0.0;0.0;"(55741, 55748)";bn:00090460v
adresse;0.0;0.0;0.0;"(55830, 55836)";bn:00074600n
sujet;0.0;0.0;0.0;"(55850, 55854)";bn:00022157n
body;0.0;0.0;0.0;"(55858, 55861)";bn:00011776n
message;0.0;0.0;0.0;"(55865, 55871)";bn:00054523n
information;0.0;0.0;0.0;"(55882, 55892)";bn:00046698n
publier;0.0;0.0;0.0;"(55980, 55986)";bn:00084099v
web;0.0;0.0;0.0;"(55992, 55994)";bn:00080778n
seul;0.0;0.0;0.0;"(56031, 56034)";bn:00096872a
bouton;0.0;0.0;0.0;"(56036, 56041)";bn:00014306n
être;0.0;0.0;0.0;"(56043, 56046)";bn:00083187v
déclenchement;0.0;0.0;0.0;"(56064, 56076)";bn:00031495n
fonction;0.0;0.0;0.0;"(56081, 56088)";bn:00036821n
recommander;0.0;0.0;0.0;"(56090, 56100)";bn:00082418v
illustration;0.0;0.0;0.0;"(56280, 56291)";bn:00045963n
publier;0.0;0.0;0.0;"(56333, 56339)";bn:00084099v
web;0.0;0.0;0.0;"(56345, 56347)";bn:00080778n
script;0.0;0.0;0.0;"(56375, 56380)";bn:00012062n
lier;0.0;0.0;0.0;"(56382, 56385)";bn:00085623v
formulaire;0.0;0.0;0.0;"(56387, 56396)";bn:14352118n
transformer;0.0;0.0;0.0;"(56407, 56417)";bn:00095090v
majuscules;0.0;0.0;0.0;"(56422, 56431)";bn:00015499n
contenu;0.0;0.0;0.0;"(56433, 56439)";bn:00083225v
saisir;0.0;0.0;0.0;"(56441, 56446)";bn:00085207v
champ;0.0;0.0;0.0;"(56453, 56457)";bn:00034265n
exemple;0.0;0.0;0.0;"(56464, 56470)";bn:00032100n
découvrir;0.0;0.0;0.0;"(56473, 56481)";bn:00086708v
valeur;0.0;0.0;0.0;"(56483, 56488)";bn:00029680n
attribut;0.0;0.0;0.0;"(56495, 56502)";bn:02910696n
événement;0.0;0.0;0.0;"(56504, 56512)";bn:00032021n
pouvoir;0.8571428571428571;0.01415929203539823;2.01406860488321E-6;"(56514, 56520)";bn:00084451v
être;0.0;0.0;0.0;"(56522, 56525)";bn:00083187v
instruction;0.0;0.0;0.0;"(56527, 56537)";bn:00020945n
fonction;0.0;0.0;0.0;"(56539, 56546)";bn:00036821n
valeur;0.0;0.0;0.0;"(56549, 56554)";bn:00029680n
commencer;0.0;0.0;0.0;"(56570, 56578)";bn:00083342v
suivre;0.0;0.0;0.0;"(56604, 56609)";bn:00088421v
nom;0.0;0.0;0.0;"(56676, 56678)";bn:00056758n
script;0.0;0.0;0.0;"(56843, 56848)";bn:00012062n
résumer;0.0;0.0;0.0;"(56850, 56856)";bn:00082392v
seule;0.0;0.0;0.0;"(56860, 56864)";bn:00096872a
instruction;0.0;0.0;0.0;"(56866, 56876)";bn:00020945n
titre;0.0;0.0;0.0;"(56887, 56891)";bn:00043320n
perdre;0.0;0.0;0.0;"(56893, 56898)";bn:00090485v
contenu;0.0;0.0;0.0;"(56907, 56913)";bn:00083225v
être;0.0;0.0;0.0;"(56915, 56918)";bn:00083187v
transformer;0.0;0.0;0.0;"(56920, 56930)";bn:00095090v
majuscules;0.0;0.0;0.0;"(56935, 56944)";bn:00015499n
contenu;0.0;0.0;0.0;"(56962, 56968)";bn:00022154n
champ;0.0;0.0;0.0;"(56975, 56979)";bn:00034265n
cliquer;0.0;0.0;0.0;"(56984, 56990)";bn:00085114v
bouton;0.0;0.0;0.0;"(56996, 57001)";bn:00014306n
script;0.0;0.0;0.0;"(57003, 57008)";bn:00012062n
pouvoir;0.8571428571428571;0.01415929203539823;2.01406860488321E-6;"(57010, 57016)";bn:00084451v
être;0.0;0.0;0.0;"(57018, 57021)";bn:00083187v
champ;0.0;0.0;0.0;"(57035, 57039)";bn:00034265n
contenir;0.0;0.0;0.0;"(57041, 57048)";bn:00083225v
valeur;0.0;0.0;0.0;"(57050, 57055)";bn:00029680n
défaut;0.0;0.0;0.0;"(57061, 57066)";bn:00011197n
valeur;0.0;0.0;0.0;"(57068, 57073)";bn:00029680n
éviter;0.0;0.0;0.0;"(57089, 57094)";bn:00082954v
formulaire;0.0;0.0;0.0;"(57112, 57121)";bn:14352118n
devoir;0.0;0.0;0.0;"(57126, 57131)";bn:00029239n
effacer;0.0;0.0;0.0;"(57133, 57139)";bn:00086518v
valeur;0.0;0.0;0.0;"(57141, 57146)";bn:00029680n
vide;0.0;0.0;0.0;"(57194, 57197)";bn:00102176a
cas;0.0;0.0;0.0;"(57260, 57262)";bn:00016401n
bouton;0.0;0.0;0.0;"(57276, 57281)";bn:00014306n
contenu;0.0;0.0;0.0;"(57284, 57290)";bn:00083225v
numéro;0.0;0.0;0.0;"(57305, 57310)";bn:00058286n
être;0.0;0.0;0.0;"(57314, 57317)";bn:00083187v
effacé;0.0;0.0;0.0;"(57319, 57324)";bn:00086518v
valeur;0.0;0.0;0.0;"(57374, 57379)";bn:00029680n
type;0.0;0.0;0.0;"(57435, 57438)";bn:00016413n
effacer;0.0;0.0;0.0;"(57456, 57462)";bn:00086518v
contenu;0.0;0.0;0.0;"(57512, 57518)";bn:00083225v
champ;0.0;0.0;0.0;"(57525, 57529)";bn:00034265n
valeur;0.0;0.0;0.0;"(57532, 57537)";bn:00029680n
défaut;0.0;0.0;0.0;"(57543, 57548)";bn:00011197n
donner;0.0;0.0;0.0;"(57561, 57566)";bn:00088815v
focus;0.0;0.0;0.0;"(57568, 57572)";bn:03248918n
être;0.0;0.0;0.0;"(57594, 57597)";bn:00083187v
semblable;0.0;0.0;0.0;"(57599, 57607)";bn:00096782a
précédent;0.0;0.0;0.0;"(57618, 57626)";bn:00107791a
manipulation;0.0;0.0;0.0;"(57629, 57640)";bn:00042822n
être;0.0;0.0;0.0;"(57642, 57645)";bn:00083187v
rapide;0.0;0.0;0.0;"(57647, 57652)";bn:00102802a
être;0.0;0.0;0.0;"(57655, 57658)";bn:00083187v
intéresser;0.0;0.0;0.0;"(57660, 57669)";bn:00085522v
technique;0.0;0.0;0.0;"(57682, 57690)";bn:00076341n
garnir;0.0;0.0;0.0;"(57697, 57702)";bn:00087297v
champ;0.0;0.0;0.0;"(57704, 57708)";bn:00034265n
valeur;0.0;0.0;0.0;"(57716, 57721)";bn:00029680n
défaut;0.0;0.0;0.0;"(57727, 57732)";bn:00011197n
donner;0.0;0.0;0.0;"(57734, 57739)";bn:00088815v
indication;0.0;0.0;0.0;"(57741, 57750)";bn:00046473n
l’information;1.0;0.004201680672268907;1.5477359293198528E-7;"(57756, 57768)";bn:14620613n
fournir;0.0;0.0;0.0;"(57772, 57778)";bn:00088643v
nom;0.0;0.0;0.0;"(57783, 57785)";bn:00056758n
name;1.0;0.0021008403361344537;3.869339823299632E-8;"(57798, 57801)";bn:03162349n
nom;0.0;0.0;0.0;"(57804, 57806)";bn:00056758n
type;0.0;0.0;0.0;"(57809, 57812)";bn:00016413n
nom;0.0;0.0;0.0;"(57825, 57827)";bn:00056758n
nom;0.0;0.0;0.0;"(57843, 57845)";bn:00056758n
publier;0.0;0.0;0.0;"(57932, 57938)";bn:00084099v
web;0.0;0.0;0.0;"(57944, 57946)";bn:00080778n
contrôler;0.0;0.0;0.0;"(57976, 57984)";bn:00085404v
contenu;0.0;0.0;0.0;"(57986, 57992)";bn:00022154n
champ;0.0;0.0;0.0;"(57999, 58003)";bn:00034265n
être;0.0;0.0;0.0;"(58005, 58008)";bn:00083187v
longueur;0.0;0.0;0.0;"(58016, 58023)";bn:00050662n
fonction;0.0;0.0;0.0;"(58034, 58041)";bn:00036821n
boîte;0.0;0.0;0.0;"(58060, 58064)";bn:00012524n
dialogue;0.0;0.0;0.0;"(58069, 58076)";bn:00026835n
comporter;0.0;0.0;0.0;"(58078, 58086)";bn:00082286v
message;0.0;0.0;0.0;"(58088, 58094)";bn:00054523n
propriété;0.0;0.0;0.0;"(58112, 58120)";bn:00064752n
length;1.0;0.0063025210084033615;3.482405840969669E-7;"(58122, 58127)";bn:00051955n
contenu;0.0;0.0;0.0;"(58129, 58135)";bn:00083225v
champ;0.0;0.0;0.0;"(58137, 58141)";bn:00034265n
être;0.0;0.0;0.0;"(58143, 58146)";bn:00083187v
fonction;0.0;0.0;0.0;"(58156, 58163)";bn:00036821n
renvoyer;0.0;0.0;0.0;"(58165, 58172)";bn:00088506v
être;0.0;0.0;0.0;"(58182, 58185)";bn:00083187v
utiliser;0.0;0.0;0.0;"(58187, 58194)";bn:00082705v
valeur;0.0;0.0;0.0;"(58196, 58201)";bn:00029680n
formulaire;0.0;0.0;0.0;"(58226, 58235)";bn:14352118n
champ;0.0;0.0;0.0;"(58291, 58295)";bn:00034265n
if;0.0;0.0;0.0;"(58304, 58305)";bn:00039869n
passe;0.0;0.0;0.0;"(58347, 58351)";bn:00071918n
devoir;0.0;0.0;0.0;"(58353, 58358)";bn:00029239n
compter;0.0;0.0;0.0;"(58360, 58366)";bn:00085859v
caractère;0.0;0.0;0.0;"(58377, 58385)";bn:00017748n
minimum;0.0;0.0;0.0;"(58387, 58393)";bn:00052194n
"return false";1.0;0.008403361344537815;6.190943717279411E-7;"(58399, 58410)";bn:00032861n
niveau;0.0;0.0;0.0;"(58444, 58449)";bn:00041239n
formulaire;0.0;0.0;0.0;"(58451, 58460)";bn:14352118n
avoir;0.0;0.0;0.0;"(58463, 58467)";bn:00089240v
passe;0.0;0.0;0.0;"(58647, 58651)";bn:00091458v
paramètre;0.0;0.0;0.0;"(58782, 58790)";bn:00060585n
être;0.0;0.0;0.0;"(58792, 58795)";bn:00083187v
référence;0.0;0.0;0.0;"(58797, 58805)";bn:00063236n
propriété;0.0;0.0;0.0;"(58815, 58823)";bn:00064752n
valoir;0.0;0.0;0.0;"(58825, 58830)";bn:13601354v
champ;0.0;0.0;0.0;"(58832, 58836)";bn:00034265n
mp;1.0;0.008403361344537815;1.2381887434558822E-6;"(58838, 58839)";bn:05013551n
formulaire;0.0;0.0;0.0;"(58841, 58850)";bn:14352118n
courant;0.0;0.0;0.0;"(58852, 58858)";bn:00024510n
augmenter;0.0;0.0;0.0;"(58877, 58885)";bn:00089666v
taille;0.0;0.0;0.0;"(58887, 58892)";bn:00080339n
champ;0.0;0.0;0.0;"(58899, 58903)";bn:00034265n
fonction;0.0;0.0;0.0;"(58908, 58915)";bn:00036821n
contenu;0.0;0.0;0.0;"(58920, 58926)";bn:00022154n
permettre;0.0;0.0;0.0;"(58935, 58943)";bn:00082537v
champ;0.0;0.0;0.0;"(58947, 58951)";bn:00034265n
"champ de";1.0;0.046218487394957986;1.872760474477022E-5;"(58947, 58954)";bn:15987694n
élargir;0.0;0.0;0.0;"(58958, 58964)";bn:00084121v
contenu;0.0;0.0;0.0;"(58966, 58972)";bn:00083225v
être;0.0;0.0;0.0;"(58974, 58977)";bn:00083187v
large;0.0;0.0;0.0;"(58981, 58985)";bn:00098887a
taille;0.0;0.0;0.0;"(58994, 58999)";bn:00080339n
champ;0.0;0.0;0.0;"(59001, 59005)";bn:00034265n
agrandissement;0.0;0.0;0.0;"(59008, 59021)";bn:00052754n
lieu;0.0;0.0;0.0;"(59027, 59030)";bn:00051754n
champ;0.0;0.0;0.0;"(59032, 59036)";bn:00034265n
perdre;0.0;0.0;0.0;"(59038, 59043)";bn:00090485v
focus;0.0;0.0;0.0;"(59045, 59049)";bn:03248918n
augmente;0.0;0.0;0.0;"(59092, 59099)";bn:00089666v
taille;0.0;0.0;0.0;"(59108, 59113)";bn:00080339n
if;0.0;0.0;0.0;"(59144, 59145)";bn:00039869n
taille;0.0;0.0;0.0;"(59182, 59187)";bn:00080339n
taille;0.0;0.0;0.0;"(59289, 59294)";bn:00080339n
publier;0.0;0.0;0.0;"(59348, 59354)";bn:00084099v
web;0.0;0.0;0.0;"(59360, 59362)";bn:00080778n
valeur;0.0;0.0;0.0;"(59389, 59394)";bn:00029680n
size;1.0;0.023109243697478993;5.533155947318474E-6;"(59410, 59413)";bn:03645138n
champ;0.0;0.0;0.0;"(59415, 59419)";bn:00034265n
propriété;0.0;0.0;0.0;"(59427, 59435)";bn:00064752n
longueur;0.0;0.0;0.0;"(59440, 59447)";bn:00050662n
contenu;0.0;0.0;0.0;"(59449, 59455)";bn:00022154n
être;0.0;0.0;0.0;"(59469, 59472)";bn:00083187v
modification;0.0;0.0;0.0;"(59507, 59518)";bn:00001410n
contenu;0.0;0.0;0.0;"(59520, 59526)";bn:00083225v
champ;0.0;0.0;0.0;"(59528, 59532)";bn:00034265n
avoir;0.0;0.0;0.0;"(59534, 59538)";bn:00089240v
lieu;0.0;0.0;0.0;"(59540, 59543)";bn:00051754n
fonction;0.0;0.0;0.0;"(59546, 59553)";bn:00036821n
augmente;0.0;0.0;0.0;"(59555, 59562)";bn:00089666v
être;0.0;0.0;0.0;"(59566, 59569)";bn:00083187v
champ;0.0;0.0;0.0;"(59627, 59631)";bn:00034265n
agrandit;0.0;0.0;0.0;"(59635, 59642)";bn:00082587v
autre;0.0;0.0;0.0;"(59732, 59736)";bn:00101268a
champ;0.0;0.0;0.0;"(59738, 59742)";bn:00034265n
vérification;0.0;0.0;0.0;"(59804, 59815)";bn:00017985n
simple;0.0;0.0;0.0;"(59818, 59823)";bn:00110649a
adresse;0.0;0.0;0.0;"(59832, 59838)";bn:00074600n
email;0.0;0.0;0.0;"(59840, 59844)";bn:02499134n
contenter;0.0;0.0;0.0;"(59846, 59854)";bn:00086519v
vérifier;0.0;0.0;0.0;"(59859, 59866)";bn:00084848v
faire;0.0;0.0;0.0;"(59879, 59883)";bn:00087107v
partir;0.0;0.0;0.0;"(59885, 59890)";bn:00088939v
chaîne;0.0;0.0;0.0;"(59895, 59900)";bn:00017487n
email;0.0;0.0;0.0;"(59968, 59972)";bn:02499134n
test;0.0;0.0;0.0;"(60017, 60020)";bn:00054378n
if;0.0;0.0;0.0;"(60098, 60099)";bn:00039869n
email;0.0;0.0;0.0;"(60146, 60150)";bn:02499134n
correcte;0.0;0.0;0.0;"(60158, 60165)";bn:00100490a
"return false";1.0;0.008403361344537815;6.190943717279411E-7;"(60173, 60184)";bn:00032861n
publier;0.0;0.0;0.0;"(60241, 60247)";bn:00084099v
web;0.0;0.0;0.0;"(60253, 60255)";bn:00080778n
corps;0.0;0.0;0.0;"(60276, 60280)";bn:00011744n
document;0.0;0.0;0.0;"(60282, 60289)";bn:00028015n
contenir;0.0;0.0;0.0;"(60291, 60298)";bn:00083225v
suivante;0.0;0.0;0.0;"(60311, 60318)";bn:00103172a
formulaire;0.0;0.0;0.0;"(60323, 60332)";bn:14352118n
nom;0.0;0.0;0.0;"(60419, 60421)";bn:00056758n
adresse;0.0;0.0;0.0;"(60462, 60468)";bn:00074600n
email;0.0;0.0;0.0;"(60470, 60474)";bn:02499134n
cas;0.0;0.0;0.0;"(60604, 60606)";bn:00016401n
message;0.0;0.0;0.0;"(60654, 60660)";bn:00054523n
être;0.0;0.0;0.0;"(60662, 60665)";bn:00083187v
montrer;0.0;0.0;0.0;"(60676, 60682)";bn:00086557v
remplir;0.0;0.0;0.0;"(60718, 60724)";bn:00088175v
liste;0.0;0.0;0.0;"(60726, 60730)";bn:00071253n
fonction;0.0;0.0;0.0;"(60735, 60742)";bn:00036821n
choix;0.0;0.0;0.0;"(60749, 60753)";bn:00018661n
bouton;0.0;0.0;0.0;"(60759, 60764)";bn:00014306n
exemple;0.0;0.0;0.0;"(60772, 60778)";bn:00032100n
montrer;0.0;0.0;0.0;"(60780, 60786)";bn:00086557v
choix;0.0;0.0;0.0;"(60788, 60792)";bn:00018661n
proposer;0.0;0.0;0.0;"(60794, 60801)";bn:00091079v
internautes;0.0;0.0;0.0;"(60803, 60813)";bn:02419023n
pouvoir;0.813953488372093;0.029411764705882353;1.083415150523897E-5;"(60815, 60821)";bn:00084451v
être;0.0;0.0;0.0;"(60823, 60826)";bn:00083187v
fonction;0.0;0.0;0.0;"(60828, 60835)";bn:00036821n
choix;0.0;0.0;0.0;"(60846, 60850)";bn:00018661n
illustrer;0.0;0.0;0.0;"(60868, 60876)";bn:00087826v
création;0.0;0.0;0.0;"(60878, 60885)";bn:00023652n
inclure;0.0;0.0;0.0;"(60895, 60901)";bn:00089662v
élément;0.0;0.0;0.0;"(60903, 60909)";bn:00021394n
page;0.0;0.0;0.0;"(60922, 60925)";bn:00060158n
moyen;0.0;0.0;0.0;"(60927, 60931)";bn:00097858a
style;0.0;0.0;0.0;"(60936, 60940)";bn:00032400n
css;1.0;0.04831932773109244;3.203813373692095E-5;"(60942, 60944)";bn:00056944n
voir;0.0;0.0;0.0;"(60947, 60950)";bn:00093430v
dernière;0.0;0.0;0.0;"(60952, 60959)";bn:00105773a
illustration;0.0;0.0;0.0;"(60976, 60987)";bn:00045963n
animaux;0.0;0.0;0.0;"(61036, 61042)";bn:00004234n
option;0.0;0.0;0.0;"(61089, 61094)";bn:00059228n
lapin;0.0;0.0;0.0;"(61097, 61101)";bn:00021704n
publier;0.0;0.0;0.0;"(61197, 61203)";bn:00084099v
web;0.0;0.0;0.0;"(61209, 61211)";bn:00080778n
option;0.0;0.0;0.0;"(61242, 61247)";bn:00059228n
option;0.0;0.0;0.0;"(61321, 61326)";bn:00059228n
option;0.0;0.0;0.0;"(61401, 61406)";bn:00059228n
option;0.0;0.0;0.0;"(61482, 61487)";bn:00059228n
canard;0.0;0.0;0.0;"(61490, 61495)";bn:00015160n
option;0.0;0.0;0.0;"(61616, 61621)";bn:00059228n
option;0.0;0.0;0.0;"(61697, 61702)";bn:00059228n
option;0.0;0.0;0.0;"(61778, 61783)";bn:00059228n
natation;0.0;0.0;0.0;"(61786, 61793)";bn:00075579n
fleurs;0.0;0.0;0.0;"(61862, 61867)";bn:00035378n
option;0.0;0.0;0.0;"(61914, 61919)";bn:00059228n
rose;0.7064017660044151;0.04201680672268908;2.4763774869117645E-5;"(61922, 61925)";bn:00090130v
option;0.0;0.0;0.0;"(61993, 61998)";bn:00059228n
option;0.0;0.0;0.0;"(62074, 62079)";bn:00059228n
option;0.0;0.0;0.0;"(62157, 62162)";bn:00059228n
jonquille;0.0;0.0;0.0;"(62165, 62173)";bn:00048409n
fonction;0.0;0.0;0.0;"(62307, 62314)";bn:00036821n
animaux;0.0;0.0;0.0;"(62316, 62322)";bn:00004234n
fleurs;0.0;0.0;0.0;"(62336, 62341)";bn:00035378n
avoir;0.0;0.0;0.0;"(62345, 62349)";bn:00089240v
but;0.0;0.0;0.0;"(62356, 62358)";bn:00014202n
créer;0.0;0.0;0.0;"(62363, 62367)";bn:00086008v
listes;0.0;0.0;0.0;"(62369, 62374)";bn:00071253n
liste;0.0;0.0;0.0;"(62383, 62387)";bn:00071253n
être;0.0;0.0;0.0;"(62389, 62392)";bn:00083187v
créer;0.0;0.0;0.0;"(62394, 62398)";bn:00086008v
fonction;0.0;0.0;0.0;"(62403, 62410)";bn:00036821n
choix;0.0;0.0;0.0;"(62412, 62416)";bn:00018661n
l’internaute;1.0;0.04201680672268908;1.547735929319853E-5;"(62421, 62432)";bn:04775411n
objet;0.0;0.0;0.0;"(62435, 62439)";bn:00058442n
option;0.0;0.0;0.0;"(62441, 62446)";bn:00059228n
être;0.0;0.0;0.0;"(62448, 62451)";bn:00083187v
créer;0.0;0.0;0.0;"(62453, 62457)";bn:00086008v
donner;0.0;0.0;0.0;"(62462, 62467)";bn:00088815v
étiquette;0.0;0.0;0.0;"(62469, 62477)";bn:00031744n
valeur;0.0;0.0;0.0;"(62479, 62484)";bn:00029680n
description;0.0;0.0;0.0;"(62492, 62502)";bn:00026501n
formulaire;0.0;0.0;0.0;"(62504, 62513)";bn:14352118n
voir;0.0;0.0;0.0;"(62521, 62524)";bn:00093430v
fonction;0.0;0.0;0.0;"(62532, 62539)";bn:00036821n
bouton;0.0;0.0;0.0;"(62541, 62546)";bn:00014306n
cliqué;0.0;0.0;0.0;"(62554, 62559)";bn:00085114v
fonction;0.0;0.0;0.0;"(62589, 62596)";bn:00036821n
être;0.0;0.0;0.0;"(62598, 62601)";bn:00083187v
créer;0.0;0.0;0.0;"(62612, 62616)";bn:00086008v
liste;0.0;0.0;0.0;"(62618, 62622)";bn:00071253n
fleurs;0.0;0.0;0.0;"(62647, 62652)";bn:00035378n
publier;0.0;0.0;0.0;"(62788, 62794)";bn:00084099v
web;0.0;0.0;0.0;"(62800, 62802)";bn:00080778n
animaux;0.0;0.0;0.0;"(62944, 62950)";bn:00004234n
fleur;0.0;0.0;0.0;"(63165, 63169)";bn:00035378n
liste;0.0;0.0;0.0;"(63289, 63293)";bn:00090397v
vide;0.0;0.0;0.0;"(63295, 63298)";bn:00102176a
départ;0.0;0.0;0.0;"(63347, 63352)";bn:00026343n
liste;0.0;0.0;0.0;"(63355, 63359)";bn:00071253n
être;0.0;0.0;0.0;"(63361, 63364)";bn:00083187v
vide;0.0;0.0;0.0;"(63366, 63369)";bn:00102176a
plutôt;0.0;0.0;0.0;"(63371, 63376)";bn:00116064r
contenir;0.0;0.0;0.0;"(63379, 63386)";bn:00083225v
liste;0.0;0.0;0.0;"(63397, 63401)";bn:00090397v
vide;0.0;0.0;0.0;"(63403, 63406)";bn:00102176a
choix;0.0;0.0;0.0;"(63421, 63425)";bn:00018661n
être;0.0;0.0;0.0;"(63427, 63430)";bn:00083187v
fait;0.0;0.0;0.0;"(63432, 63435)";bn:00087107v
liste;0.0;0.0;0.0;"(63438, 63442)";bn:00071253n
remplir;0.0;0.0;0.0;"(63444, 63450)";bn:00088175v
item;1.0;0.029411764705882353;8.667321204191176E-6;"(63452, 63455)";bn:00603402n
correspondants;0.0;0.0;0.0;"(63457, 63470)";bn:00100503a
exercice;0.0;0.0;0.0;"(63478, 63485)";bn:00032203n
créer;0.0;0.0;0.0;"(63487, 63491)";bn:00086008v
formulaire;0.0;0.0;0.0;"(63493, 63502)";bn:14352118n
goût;0.0;0.0;0.0;"(63506, 63509)";bn:00042275n
intérêts;0.0;0.0;0.0;"(63517, 63524)";bn:00047080n
devoir;0.0;0.0;0.0;"(63527, 63532)";bn:00091360v
contenir;0.0;0.0;0.0;"(63534, 63541)";bn:00083225v
champ;0.0;0.0;0.0;"(63543, 63547)";bn:00034265n
liste;0.0;0.0;0.0;"(63556, 63560)";bn:00071253n
groupe;0.0;0.0;0.0;"(63574, 63579)";bn:00041942n
bouton;0.0;0.0;0.0;"(63584, 63589)";bn:00014306n
cocher;0.0;0.0;0.0;"(63619, 63624)";bn:00020125n
bouton;0.0;0.0;0.0;"(63627, 63632)";bn:00014306n
