X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
électronique bn:00102099a ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gif bn:00444440n ; 0 ; 0.00124417 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
h2 bn:02803535n ; 0 ; 0.00466563 ; 0 ; 0 ; 0.00435459 ; 0 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00435459 ; 0.00435459 ; 0 ; 0 ; 0 ; 0
solid bn:03959931n ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encart bn:02265602n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0.00746501 ; 0.00746501 ; 0 ; 0.00684292 ; 0.00933126 ; 0 ; 0 ; 0 ; 0 ; 0.00653188 ; 0 ; 0.00684292 ; 0 ; 0 ; 0 ; 0 ; 0
déconnecter bn:00090445v ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lors bn:00117250r ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lien de retour bn:03396945n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
déconnexion bn:00027504n ; 0 ; 0.00808709 ; 0 ; 0.00622084 ; 0 ; 0 ; 0 ; 0 ; 0.00653188 ; 0.00870918 ; 0 ; 0.00808709 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00746501
feuille bn:00035596n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sophistiquée bn:00110922a ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
approfondir bn:00086706v ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
oublier bn:00084302v ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0
certain bn:00099474a ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alternative bn:00003132n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sens large bn:04822383n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encodeur bn:02487361n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ressembler à bn:00092876v ; 0 ; 0.00497667 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0
progression bn:00001551n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
difficulté bn:00027042n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feed-back bn:00033948n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
avoir échoué bn:00089072v ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mini-site bn:00251724n ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0
arborescence bn:02462444n ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cache bn:00014484n ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0
licence bn:00050986n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0
licence gnu bn:01157379n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0
gnu bn:00324017n ; 0 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0
gnu free documentation licence bn:01157394n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0
anglais bn:00030862n ; 0 ; 0 ; 0.0155521 ; 0 ; 0.0152411 ; 0.0186625 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0171073 ; 0.0161742 ; 0 ; 0.0167963 ; 0 ; 0 ; 0.0167963
free software bn:00182120n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0.00124417 ; 0 ; 0
free software foundation bn:01158352n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
quatrième de couverture bn:00032652n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
copie bn:00087583v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fax bn:00032653n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0
rappel bn:03490040n ; 0 ; 0 ; 0.0438569 ; 0 ; 0 ; 0 ; 0 ; 0.037325 ; 0 ; 0.0463453 ; 0 ; 0.0482115 ; 0.0332815 ; 0.0410575 ; 0.0391913 ; 0.0177294 ; 0 ; 0.0385692
document web bn:03606607n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
applets bn:00005083n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0
activex bn:03829972n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
plugins bn:00001275n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0
httpd bn:16913184n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0
mod_perl bn:01549964n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
servlets bn:03188848n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bonjour bn:00043620n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hériter bn:00043823n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417
bibliothèques bn:00050969n ; 0 ; 0 ; 0.00777605 ; 0 ; 0 ; 0.00995334 ; 0 ; 0 ; 0 ; 0.00808709 ; 0 ; 0 ; 0 ; 0.00839813 ; 0.00808709 ; 0 ; 0.00715397 ; 0
licence php bn:03293781n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rasmus lerdorf bn:03232211n ; 0 ; 0 ; 0.00995334 ; 0 ; 0 ; 0.00995334 ; 0.00995334 ; 0.00995334 ; 0 ; 0 ; 0 ; 0.00995334 ; 0 ; 0.00995334 ; 0 ; 0 ; 0 ; 0
livre d’or bn:03888259n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
compteur bn:00023158n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
zeev suraski bn:00571154n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0
netcraft bn:03608511n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
zend bn:03133191n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0
société privée bn:00036346n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
calcul mathématique bn:00014689n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mathématique bn:00106488a ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
licence open source bn:01530143n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
télécharger bn:14037830n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tar.gz bn:16068787n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
help bn:13915186n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serveur apache bn:01932513n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
debian bn:03704159n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comportement bn:00009657n ; 0 ; 0 ; 0.0572317 ; 0 ; 0 ; 0.0603421 ; 0.0382582 ; 0 ; 0 ; 0.0544323 ; 0 ; 0.0566096 ; 0.0451011 ; 0.0525661 ; 0.0522551 ; 0 ; 0 ; 0.0534992
gestion bn:00053116n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relatifs bn:00109123a ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
variable de type bn:02158332n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834
double bn:00101728a ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur numérique bn:00000451n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00497667
cmp bn:00119381n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
affiche bn:15173511n ; 0 ; 0 ; 0.00902022 ; 0 ; 0 ; 0.00995334 ; 0 ; 0 ; 0.00902022 ; 0.00933126 ; 0 ; 0.00933126 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00902022
récursives bn:00109560a ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667
disponibles bn:00097848a ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0
query_string bn:03583474n ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0
integer bn:00691555n ; 0 ; 0 ; 0.00777605 ; 0 ; 0 ; 0.00933126 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00746501 ; 0 ; 0.00777605 ; 0.00777605 ; 0 ; 0.00653188 ; 0
string bn:00050078n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0
contraire bn:00100398a ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834
numéro de ligne bn:03406633n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système d’exploitation bn:00059123n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417
linux bn:00051427n ; 0 ; 0 ; 0.0510109 ; 0.0270607 ; 0 ; 0.0547434 ; 0 ; 0.051633 ; 0 ; 0.0500778 ; 0 ; 0.0506998 ; 0 ; 0.0491446 ; 0.0525661 ; 0 ; 0 ; 0.0457232
vrai bn:00078452n ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0
multiplication bn:00056300n ; 0 ; 0 ; 0.0625194 ; 0.0261275 ; 0 ; 0.073717 ; 0.0435459 ; 0.0603421 ; 0 ; 0 ; 0 ; 0.0643857 ; 0.0457232 ; 0.0575428 ; 0.0628305 ; 0 ; 0 ; 0.0547434
égal bn:00102336a ; 0 ; 0 ; 0.0538103 ; 0 ; 0.0410575 ; 0.0603421 ; 0 ; 0.0438569 ; 0 ; 0.0541213 ; 0 ; 0.0559876 ; 0.0419907 ; 0 ; 0.0525661 ; 0 ; 0 ; 0.0491446
après bn:00114165r ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0
langage c bn:00014377n ; 0 ; 0 ; 0.00902022 ; 0 ; 0 ; 0.00902022 ; 0 ; 0.00839813 ; 0 ; 0 ; 0 ; 0.00933126 ; 0.00839813 ; 0 ; 0 ; 0 ; 0 ; 0.00870918
appel de fonction bn:00036827n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
instruction vide bn:03112071n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lisibilité bn:04849472n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reproduire bn:00092851v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
substitution bn:03342494n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0 ; 0.0469673 ; 0 ; 0 ; 0.0603421 ; 0.0388802 ; 0.0435459 ; 0.0360809 ; 0 ; 0.0339036 ; 0.0432348 ; 0 ; 0 ; 0.0410575 ; 0 ; 0 ; 0.0429238
correct bn:00100490a ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0 ; 0.00124417 ; 0 ; 0 ; 0
carre bn:00036107n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
coeur bn:00017124n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
passage par référence bn:14985956n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0
constante bn:00100331a ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834
possibilité bn:00045632n ; 0 ; 0 ; 0.0382582 ; 0 ; 0.0311042 ; 0.0531882 ; 0 ; 0 ; 0.0314152 ; 0.0475894 ; 0 ; 0 ; 0.036703 ; 0.0382582 ; 0.0454121 ; 0 ; 0 ; 0.0423017
c++ bn:03586438n ; 0 ; 0 ; 0.0276827 ; 0 ; 0 ; 0.0317263 ; 0.022395 ; 0.0286159 ; 0 ; 0 ; 0 ; 0.0307932 ; 0.0233281 ; 0.0279938 ; 0.0279938 ; 0 ; 0 ; 0
encapsulation bn:01505556n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834
entité abstraite bn:00000492n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnement bn:00059128n ; 0 ; 0 ; 0.00497667 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0
héritage bn:00043822n ; 0 ; 0 ; 0.0419907 ; 0 ; 0 ; 0.0500778 ; 0.0348367 ; 0.0376361 ; 0 ; 0 ; 0 ; 0.0410575 ; 0 ; 0.036703 ; 0.0388802 ; 0 ; 0.0189736 ; 0.0391913
polymorphisme bn:01974384n ; 0 ; 0 ; 0.0096423 ; 0 ; 0 ; 0.00995334 ; 0.00933126 ; 0.00933126 ; 0 ; 0 ; 0 ; 0.00933126 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00933126
constructeur bn:03834827n ; 0 ; 0 ; 0.0419907 ; 0 ; 0 ; 0.0500778 ; 0.0348367 ; 0.0376361 ; 0 ; 0 ; 0 ; 0.0410575 ; 0 ; 0.036703 ; 0.0388802 ; 0 ; 0.0189736 ; 0.0391913
destructeur bn:01558988n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garbage collector bn:00037292n ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000622084 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
politique bn:00063351n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pouvoir bn:00063940n ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0
intervenir bn:00082748v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
malheureusement bn:00114196r ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développer bn:00082278v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
éditer bn:00087485v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ldap bn:01096348n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
soin bn:00029048n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fichier de configuration bn:03229365n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0
généralement bn:00114778r ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reprise bn:00067474n ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encadrer bn:00090616v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
host bn:01846442n ; 0 ; 0 ; 0.014619 ; 0 ; 0 ; 0.0186625 ; 0 ; 0 ; 0 ; 0.01493 ; 0 ; 0 ; 0 ; 0.01493 ; 0.0155521 ; 0 ; 0.0115086 ; 0.0143079
compiler bn:00021344n ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00248834 ; 0.00248834 ; 0 ; 0 ; 0
détruire bn:00084202v ; 0 ; 0 ; 0.000311042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarde bn:00007838n ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0.00497667 ; 0 ; 0 ; 0.00497667 ; 0 ; 0 ; 0
